time_period,ref_area,indicator,breakdown,unit_measure,value
2015,AT,desi_4a1_eis,ent_all_xfin,pc_ent,0.454516
2015,BE,desi_4a1_eis,ent_all_xfin,pc_ent,0.473156
2015,BG,desi_4a1_eis,ent_all_xfin,pc_ent,0.272313
2015,CY,desi_4a1_eis,ent_all_xfin,pc_ent,0.360614
2015,CZ,desi_4a1_eis,ent_all_xfin,pc_ent,0.275953
2015,DK,desi_4a1_eis,ent_all_xfin,pc_ent,0.422383
2015,EE,desi_4a1_eis,ent_all_xfin,pc_ent,0.166245
2015,EL,desi_4a1_eis,ent_all_xfin,pc_ent,0.39625
2015,ES,desi_4a1_eis,ent_all_xfin,pc_ent,0.362813
2015,FI,desi_4a1_eis,ent_all_xfin,pc_ent,0.392748
2015,FR,desi_4a1_eis,ent_all_xfin,pc_ent,0.352993
2015,HU,desi_4a1_eis,ent_all_xfin,pc_ent,0.15543
2015,IE,desi_4a1_eis,ent_all_xfin,pc_ent,0.233937
2015,IT,desi_4a1_eis,ent_all_xfin,pc_ent,0.371546
2015,LT,desi_4a1_eis,ent_all_xfin,pc_ent,0.341219
2015,LU,desi_4a1_eis,ent_all_xfin,pc_ent,0.386042
2015,LV,desi_4a1_eis,ent_all_xfin,pc_ent,0.096351
2015,MT,desi_4a1_eis,ent_all_xfin,pc_ent,0.309522
2015,NL,desi_4a1_eis,ent_all_xfin,pc_ent,0.402611
2015,PL,desi_4a1_eis,ent_all_xfin,pc_ent,0.220096
2015,PT,desi_4a1_eis,ent_all_xfin,pc_ent,0.396878
2015,RO,desi_4a1_eis,ent_all_xfin,pc_ent,0.208018
2015,SE,desi_4a1_eis,ent_all_xfin,pc_ent,0.428229
2015,SI,desi_4a1_eis,ent_all_xfin,pc_ent,0.302557
2015,SK,desi_4a1_eis,ent_all_xfin,pc_ent,0.284899
2015,UK,desi_4a1_eis,ent_all_xfin,pc_ent,0.116003
2015,AT,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.124761
2015,BE,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.222082
2015,BG,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.05505
2015,CY,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.100035
2015,CZ,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.258567
2015,DE,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.219204
2015,DK,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.256575
2015,EE,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.119233
2015,EL,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.091069
2015,ES,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.162531
2015,FI,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.141308
2015,FR,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.110882
2015,AT,desi_3c1_bank,ind_total,pc_ind_iu3,0.591963
2015,BE,desi_3c1_bank,ind_total,pc_ind_iu3,0.720506
2015,BG,desi_3c1_bank,ind_total,pc_ind_iu3,0.084739
2015,CY,desi_3c1_bank,ind_total,pc_ind_iu3,0.34912
2015,CZ,desi_3c1_bank,ind_total,pc_ind_iu3,0.577689
2015,DE,desi_3c1_bank,ind_total,pc_ind_iu3,0.565735
2015,DK,desi_3c1_bank,ind_total,pc_ind_iu3,0.877989
2015,EE,desi_3c1_bank,ind_total,pc_ind_iu3,0.908834
2015,EL,desi_3c1_bank,ind_total,pc_ind_iu3,0.207955
2015,ES,desi_3c1_bank,ind_total,pc_ind_iu3,0.491217
2015,FI,desi_3c1_bank,ind_total,pc_ind_iu3,0.926646
2015,FR,desi_3c1_bank,ind_total,pc_ind_iu3,0.687695
2015,HR,desi_3c1_bank,ind_total,pc_ind_iu3,0.279073
2015,HU,desi_3c1_bank,ind_total,pc_ind_iu3,0.403443
2015,IE,desi_3c1_bank,ind_total,pc_ind_iu3,0.603749
2015,IT,desi_3c1_bank,ind_total,pc_ind_iu3,0.420774
2015,LT,desi_3c1_bank,ind_total,pc_ind_iu3,0.74262
2015,LU,desi_3c1_bank,ind_total,pc_ind_iu3,0.702524
2015,LV,desi_3c1_bank,ind_total,pc_ind_iu3,0.7486
2015,MT,desi_3c1_bank,ind_total,pc_ind_iu3,0.610891
2015,NL,desi_3c1_bank,ind_total,pc_ind_iu3,0.895426
2015,PL,desi_3c1_bank,ind_total,pc_ind_iu3,0.489311
2015,PT,desi_3c1_bank,ind_total,pc_ind_iu3,0.391225
2015,RO,desi_3c1_bank,ind_total,pc_ind_iu3,0.076995
2015,SE,desi_3c1_bank,ind_total,pc_ind_iu3,0.882612
2015,SI,desi_3c1_bank,ind_total,pc_ind_iu3,0.450933
2015,SK,desi_3c1_bank,ind_total,pc_ind_iu3,0.507476
2015,UK,desi_3c1_bank,ind_total,pc_ind_iu3,0.620489
2015,AT,desi_3c2_shop,ind_total,pc_ind_ilt12,0.646652
2015,BE,desi_3c2_shop,ind_total,pc_ind_ilt12,0.629659
2015,BG,desi_3c2_shop,ind_total,pc_ind_ilt12,0.279921
2015,CY,desi_3c2_shop,ind_total,pc_ind_ilt12,0.383557
2015,CZ,desi_3c2_shop,ind_total,pc_ind_ilt12,0.524088
2015,DE,desi_3c2_shop,ind_total,pc_ind_ilt12,0.802501
2015,DK,desi_3c2_shop,ind_total,pc_ind_ilt12,0.806152
2015,EE,desi_3c2_shop,ind_total,pc_ind_ilt12,0.567643
2015,EL,desi_3c2_shop,ind_total,pc_ind_ilt12,0.398817
2015,ES,desi_3c2_shop,ind_total,pc_ind_ilt12,0.484051
2015,FI,desi_3c2_shop,ind_total,pc_ind_ilt12,0.733983
2015,FR,desi_3c2_shop,ind_total,pc_ind_ilt12,0.725634
2015,HR,desi_3c2_shop,ind_total,pc_ind_ilt12,0.395281
2015,HU,desi_3c2_shop,ind_total,pc_ind_ilt12,0.422783
2015,IE,desi_3c2_shop,ind_total,pc_ind_ilt12,0.618683
2015,IT,desi_3c2_shop,ind_total,pc_ind_ilt12,0.348861
2015,LT,desi_3c2_shop,ind_total,pc_ind_ilt12,0.355289
2015,LU,desi_3c2_shop,ind_total,pc_ind_ilt12,0.77732
2015,LV,desi_3c2_shop,ind_total,pc_ind_ilt12,0.435822
2015,MT,desi_3c2_shop,ind_total,pc_ind_ilt12,0.636191
2015,NL,desi_3c2_shop,ind_total,pc_ind_ilt12,0.753248
2015,PL,desi_3c2_shop,ind_total,pc_ind_ilt12,0.494892
2015,PT,desi_3c2_shop,ind_total,pc_ind_ilt12,0.39244
2015,RO,desi_3c2_shop,ind_total,pc_ind_ilt12,0.171653
2015,SE,desi_3c2_shop,ind_total,pc_ind_ilt12,0.802543
2015,SI,desi_3c2_shop,ind_total,pc_ind_ilt12,0.502804
2015,SK,desi_3c2_shop,ind_total,pc_ind_ilt12,0.578901
2015,UK,desi_3c2_shop,ind_total,pc_ind_ilt12,0.852107
2015,AT,desi_2b1_ictspec,total,pc_ind_emp,0.037
2015,BE,desi_2b1_ictspec,total,pc_ind_emp,0.042
2015,BG,desi_2b1_ictspec,total,pc_ind_emp,0.023
2015,CY,desi_2b1_ictspec,total,pc_ind_emp,0.023
2015,CZ,desi_2b1_ictspec,total,pc_ind_emp,0.037
2015,DE,desi_2b1_ictspec,total,pc_ind_emp,0.035
2015,DK,desi_2b1_ictspec,total,pc_ind_emp,0.042
2015,EE,desi_2b1_ictspec,total,pc_ind_emp,0.041
2015,EL,desi_2b1_ictspec,total,pc_ind_emp,0.016
2015,ES,desi_2b1_ictspec,total,pc_ind_emp,0.026
2015,FI,desi_2b1_ictspec,total,pc_ind_emp,0.065
2015,FR,desi_2b1_ictspec,total,pc_ind_emp,0.033
2015,HR,desi_2b1_ictspec,total,pc_ind_emp,0.025
2015,HU,desi_2b1_ictspec,total,pc_ind_emp,0.035
2015,IE,desi_2b1_ictspec,total,pc_ind_emp,0.041
2015,IT,desi_2b1_ictspec,total,pc_ind_emp,0.025
2015,LT,desi_2b1_ictspec,total,pc_ind_emp,0.018
2015,LU,desi_2b1_ictspec,total,pc_ind_emp,0.048
2015,LV,desi_2b1_ictspec,total,pc_ind_emp,0.02
2015,MT,desi_2b1_ictspec,total,pc_ind_emp,0.033
2015,NL,desi_2b1_ictspec,total,pc_ind_emp,0.046
2015,PL,desi_2b1_ictspec,total,pc_ind_emp,0.026
2015,PT,desi_2b1_ictspec,total,pc_ind_emp,0.019
2015,RO,desi_2b1_ictspec,total,pc_ind_emp,0.016
2015,SE,desi_2b1_ictspec,total,pc_ind_emp,0.057
2015,SI,desi_2b1_ictspec,total,pc_ind_emp,0.034
2015,SK,desi_2b1_ictspec,total,pc_ind_emp,0.026
2015,UK,desi_2b1_ictspec,total,pc_ind_emp,0.047
2015,DE,desi_4a1_eis,ent_all_xfin,pc_ent,
2015,HR,desi_4a1_eis,ent_all_xfin,pc_ent,
2015,HR,desi_4b1_smeso,ent_sm_xfin,pc_ent,
2015,AT,desi_5a2_prefform,all_egov_le,egov_score,52.1429
2015,BE,desi_5a2_prefform,all_egov_le,egov_score,62
2015,BG,desi_5a2_prefform,all_egov_le,egov_score,19.3333
2015,CY,desi_5a2_prefform,all_egov_le,egov_score,70
2015,CZ,desi_5a2_prefform,all_egov_le,egov_score,27.6
2015,DE,desi_5a2_prefform,all_egov_le,egov_score,33.7143
2015,DK,desi_5a2_prefform,all_egov_le,egov_score,76.6
2015,EE,desi_5a2_prefform,all_egov_le,egov_score,92.7143
2015,EL,desi_5a2_prefform,all_egov_le,egov_score,7.33333
2015,ES,desi_5a2_prefform,all_egov_le,egov_score,56.1667
2015,FI,desi_5a2_prefform,all_egov_le,egov_score,81
2015,FR,desi_5a2_prefform,all_egov_le,egov_score,27
2015,HR,desi_5a2_prefform,all_egov_le,egov_score,2
2015,HU,desi_5a2_prefform,all_egov_le,egov_score,19.4
2015,IE,desi_5a2_prefform,all_egov_le,egov_score,32.1667
2015,IT,desi_5a2_prefform,all_egov_le,egov_score,41.4
2015,LT,desi_5a2_prefform,all_egov_le,egov_score,66.8571
2015,LU,desi_5a2_prefform,all_egov_le,egov_score,12.2857
2015,LV,desi_5a2_prefform,all_egov_le,egov_score,38.2857
2015,MT,desi_5a2_prefform,all_egov_le,egov_score,87.4286
2015,NL,desi_5a2_prefform,all_egov_le,egov_score,69
2015,PL,desi_5a2_prefform,all_egov_le,egov_score,67.8571
2015,PT,desi_5a2_prefform,all_egov_le,egov_score,76.2857
2015,RO,desi_5a2_prefform,all_egov_le,egov_score,6.6
2015,SE,desi_5a2_prefform,all_egov_le,egov_score,75
2015,SI,desi_5a2_prefform,all_egov_le,egov_score,42.8571
2015,SK,desi_5a2_prefform,all_egov_le,egov_score,22.2
2015,UK,desi_5a2_prefform,all_egov_le,egov_score,8.57143
2015,AT,desi_5a3_osercomp,all_egov_le,egov_score,90.4286
2015,BE,desi_5a3_osercomp,all_egov_le,egov_score,81.2857
2015,BG,desi_5a3_osercomp,all_egov_le,egov_score,60.7143
2015,CY,desi_5a3_osercomp,all_egov_le,egov_score,60.7143
2015,CZ,desi_5a3_osercomp,all_egov_le,egov_score,57.8571
2015,DE,desi_5a3_osercomp,all_egov_le,egov_score,74.8571
2015,DK,desi_5a3_osercomp,all_egov_le,egov_score,87.2857
2015,EE,desi_5a3_osercomp,all_egov_le,egov_score,93.8571
2015,EL,desi_5a3_osercomp,all_egov_le,egov_score,48.1429
2015,ES,desi_5a3_osercomp,all_egov_le,egov_score,91.2857
2015,FI,desi_5a3_osercomp,all_egov_le,egov_score,89.7143
2015,FR,desi_5a3_osercomp,all_egov_le,egov_score,80
2015,HR,desi_5a3_osercomp,all_egov_le,egov_score,54.1429
2015,HU,desi_5a3_osercomp,all_egov_le,egov_score,44.5714
2015,IE,desi_5a3_osercomp,all_egov_le,egov_score,90.5
2015,IT,desi_5a3_osercomp,all_egov_le,egov_score,78
2015,LT,desi_5a3_osercomp,all_egov_le,egov_score,75.8571
2015,LU,desi_5a3_osercomp,all_egov_le,egov_score,72
2015,LV,desi_5a3_osercomp,all_egov_le,egov_score,81.5714
2015,MT,desi_5a3_osercomp,all_egov_le,egov_score,99
2015,NL,desi_5a3_osercomp,all_egov_le,egov_score,85.1429
2015,PL,desi_5a3_osercomp,all_egov_le,egov_score,77.5714
2015,PT,desi_5a3_osercomp,all_egov_le,egov_score,97.7143
2015,RO,desi_5a3_osercomp,all_egov_le,egov_score,51.2857
2015,SE,desi_5a3_osercomp,all_egov_le,egov_score,86.8571
2015,SI,desi_5a3_osercomp,all_egov_le,egov_score,72.4286
2015,SK,desi_5a3_osercomp,all_egov_le,egov_score,45.5714
2015,UK,desi_5a3_osercomp,all_egov_le,egov_score,77
2015,AT,desi_sliders,desi_1_conn,pc_desi_sliders,0.282588
2015,BE,desi_sliders,desi_1_conn,pc_desi_sliders,0.31443
2015,BG,desi_sliders,desi_1_conn,pc_desi_sliders,0.261029
2015,CY,desi_sliders,desi_1_conn,pc_desi_sliders,0.174439
2015,CZ,desi_sliders,desi_1_conn,pc_desi_sliders,0.32384
2015,DE,desi_sliders,desi_1_conn,pc_desi_sliders,0.356966
2015,DK,desi_sliders,desi_1_conn,pc_desi_sliders,0.451092
2015,EE,desi_sliders,desi_1_conn,pc_desi_sliders,0.386881
2015,EL,desi_sliders,desi_1_conn,pc_desi_sliders,0.189274
2015,ES,desi_sliders,desi_1_conn,pc_desi_sliders,0.335363
2015,FI,desi_sliders,desi_1_conn,pc_desi_sliders,0.396445
2015,FR,desi_sliders,desi_1_conn,pc_desi_sliders,0.306325
2015,HR,desi_sliders,desi_1_conn,pc_desi_sliders,0.226043
2015,HU,desi_sliders,desi_1_conn,pc_desi_sliders,0.294009
2015,IE,desi_sliders,desi_1_conn,pc_desi_sliders,0.262939
2015,IT,desi_sliders,desi_1_conn,pc_desi_sliders,0.235833
2015,LT,desi_sliders,desi_1_conn,pc_desi_sliders,0.343274
2015,LU,desi_sliders,desi_1_conn,pc_desi_sliders,0.450974
2015,LV,desi_sliders,desi_1_conn,pc_desi_sliders,0.455174
2015,MT,desi_sliders,desi_1_conn,pc_desi_sliders,0.327285
2015,NL,desi_sliders,desi_1_conn,pc_desi_sliders,0.403664
2015,PL,desi_sliders,desi_1_conn,pc_desi_sliders,0.278392
2015,PT,desi_sliders,desi_1_conn,pc_desi_sliders,0.308479
2015,RO,desi_sliders,desi_1_conn,pc_desi_sliders,0.349354
2015,SE,desi_sliders,desi_1_conn,pc_desi_sliders,0.447968
2015,SI,desi_sliders,desi_1_conn,pc_desi_sliders,0.362823
2015,HU,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.097899
2015,IE,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.258898
2015,IT,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.051327
2015,LT,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.180031
2015,LU,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.070437
2015,LV,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.068765
2015,MT,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.156847
2015,NL,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.129707
2015,PL,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.092627
2015,PT,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.13507
2015,RO,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.072855
2015,SE,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.237933
2015,SI,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.135397
2015,SK,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.112992
2015,UK,desi_4b1_smeso,ent_sm_xfin,pc_ent,0.190566
2015,AT,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.096796
2015,BE,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.088893
2015,BG,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.021062
2015,CY,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.060681
2015,CZ,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.120441
2015,DK,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.098601
2015,EE,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.055396
2015,EL,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.042851
2015,ES,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.045367
2015,FI,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.047562
2015,FR,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.052111
2015,HR,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.083595
2015,HU,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.038744
2015,IE,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.113348
2015,IT,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.040353
2015,LT,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.113359
2015,LU,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.10785
2015,LV,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.041108
2015,MT,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.124093
2015,NL,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.083668
2015,PL,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.032614
2015,PT,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.05405
2015,RO,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.03444
2015,SE,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.077374
2015,SI,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.054805
2015,SK,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.080614
2015,UK,desi_4b3_sellcb,ent_sm_xfin,pc_ent,0.083307
2015,DE,desi_4b3_sellcb,ent_sm_xfin,pc_ent,
2015,SK,desi_sliders,desi_1_conn,pc_desi_sliders,0.288845
2015,UK,desi_sliders,desi_1_conn,pc_desi_sliders,0.342268
2015,AT,desi_sliders,desi_2_hc,pc_desi_sliders,0.501889
2015,BE,desi_sliders,desi_2_hc,pc_desi_sliders,0.463828
2015,BG,desi_sliders,desi_2_hc,pc_desi_sliders,0.291789
2015,CY,desi_sliders,desi_2_hc,pc_desi_sliders,0.335541
2015,CZ,desi_sliders,desi_2_hc,pc_desi_sliders,0.448588
2015,DE,desi_sliders,desi_2_hc,pc_desi_sliders,0.512643
2015,DK,desi_sliders,desi_2_hc,pc_desi_sliders,0.606292
2015,EE,desi_sliders,desi_2_hc,pc_desi_sliders,0.558928
2015,EL,desi_sliders,desi_2_hc,pc_desi_sliders,0.342082
2015,ES,desi_sliders,desi_2_hc,pc_desi_sliders,0.431969
2015,FI,desi_sliders,desi_2_hc,pc_desi_sliders,0.722076
2015,FR,desi_sliders,desi_2_hc,pc_desi_sliders,0.442587
2015,HR,desi_sliders,desi_2_hc,pc_desi_sliders,0.410008
2015,HU,desi_sliders,desi_2_hc,pc_desi_sliders,0.38437
2015,IE,desi_sliders,desi_2_hc,pc_desi_sliders,0.474593
2015,IT,desi_sliders,desi_2_hc,pc_desi_sliders,0.308052
2015,LT,desi_sliders,desi_2_hc,pc_desi_sliders,0.349449
2015,LU,desi_sliders,desi_2_hc,pc_desi_sliders,0.525691
2015,LV,desi_sliders,desi_2_hc,pc_desi_sliders,0.36733
2015,MT,desi_sliders,desi_2_hc,pc_desi_sliders,0.533601
2015,NL,desi_sliders,desi_2_hc,pc_desi_sliders,0.543326
2015,PL,desi_sliders,desi_2_hc,pc_desi_sliders,0.316798
2015,PT,desi_sliders,desi_2_hc,pc_desi_sliders,0.319072
2015,RO,desi_sliders,desi_2_hc,pc_desi_sliders,0.274682
2015,SE,desi_sliders,desi_2_hc,pc_desi_sliders,0.612607
2015,SI,desi_sliders,desi_2_hc,pc_desi_sliders,0.41656
2015,SK,desi_sliders,desi_2_hc,pc_desi_sliders,0.369665
2015,UK,desi_sliders,desi_2_hc,pc_desi_sliders,0.563518
2015,AT,desi_sliders,desi_3_ui,pc_desi_sliders,0.422005
2015,BE,desi_sliders,desi_3_ui,pc_desi_sliders,0.471894
2015,BG,desi_sliders,desi_3_ui,pc_desi_sliders,0.295104
2015,CY,desi_sliders,desi_3_ui,pc_desi_sliders,0.374842
2015,CZ,desi_sliders,desi_3_ui,pc_desi_sliders,0.426002
2015,DE,desi_sliders,desi_3_ui,pc_desi_sliders,0.486589
2015,DK,desi_sliders,desi_3_ui,pc_desi_sliders,0.653081
2015,EE,desi_sliders,desi_3_ui,pc_desi_sliders,0.56729
2015,EL,desi_sliders,desi_3_ui,pc_desi_sliders,0.326733
2015,ES,desi_sliders,desi_3_ui,pc_desi_sliders,0.447669
2015,FI,desi_sliders,desi_3_ui,pc_desi_sliders,0.631065
2015,FR,desi_sliders,desi_3_ui,pc_desi_sliders,0.445672
2015,HR,desi_sliders,desi_3_ui,pc_desi_sliders,0.392005
2015,HU,desi_sliders,desi_3_ui,pc_desi_sliders,0.460282
2015,IE,desi_sliders,desi_3_ui,pc_desi_sliders,0.414877
2015,IT,desi_sliders,desi_3_ui,pc_desi_sliders,0.320838
2015,LT,desi_sliders,desi_3_ui,pc_desi_sliders,0.481484
2015,LU,desi_sliders,desi_3_ui,pc_desi_sliders,0.582197
2015,LV,desi_sliders,desi_3_ui,pc_desi_sliders,0.450353
2015,MT,desi_sliders,desi_3_ui,pc_desi_sliders,0.477041
2015,NL,desi_sliders,desi_3_ui,pc_desi_sliders,0.59547
2015,PL,desi_sliders,desi_3_ui,pc_desi_sliders,0.334209
2015,PT,desi_sliders,desi_3_ui,pc_desi_sliders,0.348718
2015,RO,desi_sliders,desi_3_ui,pc_desi_sliders,0.217069
2015,SE,desi_sliders,desi_3_ui,pc_desi_sliders,0.650653
2015,SI,desi_sliders,desi_3_ui,pc_desi_sliders,0.434101
2015,SK,desi_sliders,desi_3_ui,pc_desi_sliders,0.427849
2015,UK,desi_sliders,desi_3_ui,pc_desi_sliders,0.582527
2015,AT,desi_sliders,desi_4_idt,pc_desi_sliders,0.280196
2015,BE,desi_sliders,desi_4_idt,pc_desi_sliders,0.428379
2015,BG,desi_sliders,desi_4_idt,pc_desi_sliders,0.152836
2015,CY,desi_sliders,desi_4_idt,pc_desi_sliders,0.249955
2015,CZ,desi_sliders,desi_4_idt,pc_desi_sliders,0.372028
2015,DE,desi_sliders,desi_4_idt,pc_desi_sliders,0.284822
2015,DK,desi_sliders,desi_4_idt,pc_desi_sliders,0.479648
2015,EE,desi_sliders,desi_4_idt,pc_desi_sliders,0.24711
2015,EL,desi_sliders,desi_4_idt,pc_desi_sliders,0.242738
2015,ES,desi_sliders,desi_4_idt,pc_desi_sliders,0.292694
2015,FI,desi_sliders,desi_4_idt,pc_desi_sliders,0.421349
2015,FR,desi_sliders,desi_4_idt,pc_desi_sliders,0.259055
2015,HR,desi_sliders,desi_4_idt,pc_desi_sliders,0.357397
2015,HU,desi_sliders,desi_4_idt,pc_desi_sliders,0.179527
2015,IE,desi_sliders,desi_4_idt,pc_desi_sliders,0.462869
2015,IT,desi_sliders,desi_4_idt,pc_desi_sliders,0.221785
2015,LT,desi_sliders,desi_4_idt,pc_desi_sliders,0.336775
2015,LU,desi_sliders,desi_4_idt,pc_desi_sliders,0.269034
2015,LV,desi_sliders,desi_4_idt,pc_desi_sliders,0.155302
2015,MT,desi_sliders,desi_4_idt,pc_desi_sliders,0.356485
2015,NL,desi_sliders,desi_4_idt,pc_desi_sliders,0.433846
2015,PL,desi_sliders,desi_4_idt,pc_desi_sliders,0.172681
2015,PT,desi_sliders,desi_4_idt,pc_desi_sliders,0.301206
2015,RO,desi_sliders,desi_4_idt,pc_desi_sliders,0.167255
2015,SE,desi_sliders,desi_4_idt,pc_desi_sliders,0.450466
2015,SI,desi_sliders,desi_4_idt,pc_desi_sliders,0.266725
2016,AT,desi_3c1_bank,ind_total,pc_ind_iu3,0.608009
2016,BE,desi_3c1_bank,ind_total,pc_ind_iu3,0.7322
2016,BG,desi_3c1_bank,ind_total,pc_ind_iu3,0.0944
2016,CY,desi_3c1_bank,ind_total,pc_ind_iu3,0.285481
2016,CZ,desi_3c1_bank,ind_total,pc_ind_iu3,0.595855
2016,DE,desi_3c1_bank,ind_total,pc_ind_iu3,0.582056
2016,DK,desi_3c1_bank,ind_total,pc_ind_iu3,0.881207
2016,EE,desi_3c1_bank,ind_total,pc_ind_iu3,0.91252
2016,EL,desi_3c1_bank,ind_total,pc_ind_iu3,0.207522
2016,ES,desi_3c1_bank,ind_total,pc_ind_iu3,0.500356
2016,FI,desi_3c1_bank,ind_total,pc_ind_iu3,0.928447
2016,FR,desi_3c1_bank,ind_total,pc_ind_iu3,0.68811
2016,HR,desi_3c1_bank,ind_total,pc_ind_iu3,0.471269
2016,HU,desi_3c1_bank,ind_total,pc_ind_iu3,0.464081
2016,IE,desi_3c1_bank,ind_total,pc_ind_iu3,0.642352
2016,IT,desi_3c1_bank,ind_total,pc_ind_iu3,0.427876
2016,LT,desi_3c1_bank,ind_total,pc_ind_iu3,0.702785
2016,LU,desi_3c1_bank,ind_total,pc_ind_iu3,0.668802
2016,LV,desi_3c1_bank,ind_total,pc_ind_iu3,0.812137
2016,MT,desi_3c1_bank,ind_total,pc_ind_iu3,0.618611
2016,NL,desi_3c1_bank,ind_total,pc_ind_iu3,0.908009
2016,PL,desi_3c1_bank,ind_total,pc_ind_iu3,0.458859
2016,PT,desi_3c1_bank,ind_total,pc_ind_iu3,0.411117
2016,RO,desi_3c1_bank,ind_total,pc_ind_iu3,0.095678
2016,SE,desi_3c1_bank,ind_total,pc_ind_iu3,0.878908
2016,SI,desi_3c1_bank,ind_total,pc_ind_iu3,0.460492
2016,SK,desi_3c1_bank,ind_total,pc_ind_iu3,0.480078
2016,AT,desi_2b1_ictspec,total,pc_ind_emp,0.036
2016,BE,desi_2b1_ictspec,total,pc_ind_emp,0.042
2016,BG,desi_2b1_ictspec,total,pc_ind_emp,0.019
2016,CY,desi_2b1_ictspec,total,pc_ind_emp,0.024
2016,CZ,desi_2b1_ictspec,total,pc_ind_emp,0.034
2016,DE,desi_2b1_ictspec,total,pc_ind_emp,0.036
2016,DK,desi_2b1_ictspec,total,pc_ind_emp,0.039
2016,EE,desi_2b1_ictspec,total,pc_ind_emp,0.039
2016,EL,desi_2b1_ictspec,total,pc_ind_emp,0.013
2016,ES,desi_2b1_ictspec,total,pc_ind_emp,0.031
2016,FI,desi_2b1_ictspec,total,pc_ind_emp,0.064
2016,FR,desi_2b1_ictspec,total,pc_ind_emp,0.032
2016,HR,desi_2b1_ictspec,total,pc_ind_emp,0.027
2016,HU,desi_2b1_ictspec,total,pc_ind_emp,0.035
2016,IE,desi_2b1_ictspec,total,pc_ind_emp,0.042
2016,IT,desi_2b1_ictspec,total,pc_ind_emp,0.025
2016,LT,desi_2b1_ictspec,total,pc_ind_emp,0.017
2016,LU,desi_2b1_ictspec,total,pc_ind_emp,0.051
2016,LV,desi_2b1_ictspec,total,pc_ind_emp,0.02
2016,MT,desi_2b1_ictspec,total,pc_ind_emp,0.036
2016,NL,desi_2b1_ictspec,total,pc_ind_emp,0.049
2016,PL,desi_2b1_ictspec,total,pc_ind_emp,0.026
2016,PT,desi_2b1_ictspec,total,pc_ind_emp,0.025
2016,RO,desi_2b1_ictspec,total,pc_ind_emp,0.016
2016,SE,desi_2b1_ictspec,total,pc_ind_emp,0.058
2016,SI,desi_2b1_ictspec,total,pc_ind_emp,0.035
2016,SK,desi_2b1_ictspec,total,pc_ind_emp,0.028
2016,UK,desi_2b1_ictspec,total,pc_ind_emp,0.048
2016,AT,desi_5a2_prefform,all_egov_le,egov_score,61.8571
2016,BE,desi_5a2_prefform,all_egov_le,egov_score,65.2857
